# GO term -> ChEBI (logical-definition cross-products, go-plus.json)
GO:1902190	CHEBI:57336
GO:1902191	CHEBI:57336
GO:1902192	CHEBI:57260
GO:1902193	CHEBI:57260
GO:1902194	CHEBI:57260
GO:1902196	CHEBI:57345
GO:1902197	CHEBI:57345
GO:1902198	CHEBI:57344
GO:1902199	CHEBI:57344
GO:1902200	CHEBI:57344
GO:1902223	CHEBI:73690
GO:1902242	CHEBI:64283
GO:1902243	CHEBI:64283
GO:1902245	CHEBI:68624
GO:1902246	CHEBI:68624
GO:1902247	CHEBI:57533
GO:1902248	CHEBI:58017
GO:1902249	CHEBI:58053
GO:1902265	CHEBI:62071
GO:1902266	CHEBI:62071
GO:1902270	CHEBI:16347
GO:1902271	CHEBI:73558
GO:1902282	CHEBI:29103
GO:1902300	CHEBI:48871
GO:1902301	CHEBI:48871
GO:1902314	CHEBI:17594
GO:1902321	CHEBI:62499
GO:1902334	CHEBI:28757
GO:1902341	CHEBI:17151
GO:1902347	CHEBI:68487
GO:1902348	CHEBI:68487
GO:1902349	CHEBI:149484
GO:1902350	CHEBI:149484
GO:1902351	CHEBI:5870
GO:1902356	CHEBI:16452
GO:1902357	CHEBI:28107
GO:1902358	CHEBI:16189
GO:1902382	CHEBI:63184
GO:1902383	CHEBI:63184
GO:1902385	CHEBI:17573
GO:1902386	CHEBI:17573
GO:1902387	CHEBI:57674
GO:1902388	CHEBI:57674
GO:1902389	CHEBI:57674
GO:1902417	CHEBI:62436
GO:1902418	CHEBI:62436
GO:1902421	CHEBI:18276
GO:1902422	CHEBI:18276
GO:1902434	CHEBI:16189
GO:1902438	CHEBI:35169
GO:1902439	CHEBI:35169
GO:1902444	CHEBI:57986
GO:1902475	CHEBI:59869
GO:1902476	CHEBI:17996
GO:1902485	CHEBI:35235
GO:1902497	CHEBI:30408
GO:1902516	CHEBI:57597
GO:1902518	CHEBI:4027
GO:1902519	CHEBI:59809
GO:1902520	CHEBI:64816
GO:1902521	CHEBI:4911
GO:1902522	CHEBI:41983
GO:1902557	CHEBI:58243
GO:1902558	CHEBI:58243
GO:1902559	CHEBI:58339
GO:1902599	CHEBI:9337
GO:1902600	CHEBI:15378
GO:1902601	CHEBI:49468
GO:1902602	CHEBI:60272
GO:1902603	CHEBI:17126
GO:1902604	CHEBI:60903
GO:1902609	CHEBI:76150
GO:1902610	CHEBI:46261
GO:1902611	CHEBI:46261
GO:1902616	CHEBI:75659
GO:1902617	CHEBI:17051
GO:1902618	CHEBI:17051
GO:1902633	CHEBI:58456
GO:1902634	CHEBI:58456
GO:1902635	CHEBI:58456
GO:1902640	CHEBI:17824
GO:1902644	CHEBI:26878
GO:1902645	CHEBI:26878
GO:1902652	CHEBI:35681
GO:1902653	CHEBI:35681
GO:1902654	CHEBI:33857
GO:1902655	CHEBI:33857
GO:1902665	CHEBI:46645
GO:1902670	CHEBI:16526
GO:1902708	CHEBI:8273
GO:1902709	CHEBI:8273
GO:1902756	CHEBI:82685
GO:1902758	CHEBI:60539
GO:1902760	CHEBI:71308
GO:1902777	CHEBI:77132
GO:1902778	CHEBI:18310
GO:1902779	CHEBI:18310
GO:1902780	CHEBI:32892
GO:1902781	CHEBI:32892
GO:1902782	CHEBI:41808
GO:1902783	CHEBI:41808
GO:1902784	CHEBI:46342
GO:1902785	CHEBI:46342
GO:1902786	CHEBI:28817
GO:1902787	CHEBI:28817
GO:1902788	CHEBI:62805
GO:1902789	CHEBI:62805
GO:1902791	CHEBI:17700
GO:1902815	CHEBI:28681
GO:1902819	CHEBI:27750
GO:1902821	CHEBI:77444
GO:1902858	CHEBI:57392
GO:1902859	CHEBI:57392
GO:1902860	CHEBI:57392
GO:1902898	CHEBI:4986
GO:1902899	CHEBI:4986
GO:1902919	CHEBI:53392
GO:1902921	CHEBI:53390
GO:1902923	CHEBI:53391
GO:1902927	CHEBI:15443
GO:1902928	CHEBI:15443
GO:1902934	CHEBI:77922
GO:1902936	CHEBI:83191
GO:1903013	CHEBI:90397
GO:1903014	CHEBI:90397
GO:1903075	CHEBI:16709
GO:1903088	CHEBI:28498
GO:1903089	CHEBI:28498
GO:1903090	CHEBI:17310
GO:1903091	CHEBI:57761
GO:1903092	CHEBI:16709
GO:1903100	CHEBI:57923
GO:1903101	CHEBI:57923
GO:1903102	CHEBI:57923
GO:1903135	CHEBI:29036
GO:1903136	CHEBI:49552
GO:1903165	CHEBI:33848
GO:1903166	CHEBI:33848
GO:1903173	CHEBI:24026
GO:1903174	CHEBI:24026
GO:1903175	CHEBI:24026
GO:1903189	CHEBI:34779
GO:1903190	CHEBI:34779
GO:1903191	CHEBI:34779
GO:1903193	CHEBI:64804
GO:1903222	CHEBI:29959
GO:1903228	CHEBI:18107
GO:1903229	CHEBI:18107
GO:1903257	CHEBI:79071
GO:1903350	CHEBI:59905
GO:1903351	CHEBI:59905
GO:1903352	CHEBI:46911
GO:1903401	CHEBI:32551
GO:1903409	CHEBI:26523
GO:1903412	CHEBI:3098
GO:1903413	CHEBI:3098
GO:1903415	CHEBI:47916
GO:1903416	CHEBI:24400
GO:1903424	CHEBI:17051
GO:1903425	CHEBI:17051
GO:1903442	CHEBI:30313
GO:1903443	CHEBI:30313
GO:1903447	CHEBI:17447
GO:1903448	CHEBI:17447
GO:1903449	CHEBI:16422
GO:1903457	CHEBI:24996
GO:1903491	CHEBI:9150
GO:1903492	CHEBI:13719
GO:1903493	CHEBI:37941
GO:1903494	CHEBI:28689
GO:1903495	CHEBI:28689
GO:1903496	CHEBI:16973
GO:1903497	CHEBI:16973
GO:1903509	CHEBI:35740
GO:1903512	CHEBI:37257
GO:1903514	CHEBI:29108
GO:1903515	CHEBI:29108
GO:1903544	CHEBI:17968
GO:1903545	CHEBI:17968
GO:1903576	CHEBI:32682
GO:1903577	CHEBI:32682
GO:1903602	CHEBI:59903
GO:1903603	CHEBI:59903
GO:1903604	CHEBI:4056
GO:1903605	CHEBI:4056
GO:1903606	CHEBI:18070
GO:1903607	CHEBI:18070
GO:1903663	CHEBI:37547
GO:1903692	CHEBI:64558
GO:1903710	CHEBI:45725
GO:1903711	CHEBI:57834
GO:1903712	CHEBI:35235
GO:1903713	CHEBI:22653
GO:1903714	CHEBI:24898
GO:1903716	CHEBI:16235
GO:1903777	CHEBI:28053
GO:1903785	CHEBI:57762
GO:1903790	CHEBI:61292
GO:1903791	CHEBI:17568
GO:1903794	CHEBI:17650
GO:1903801	CHEBI:57427
GO:1903803	CHEBI:58359
GO:1903804	CHEBI:57305
GO:1903805	CHEBI:57762
GO:1903806	CHEBI:58045
GO:1903807	CHEBI:57926
GO:1903808	CHEBI:58315
GO:1903810	CHEBI:57595
GO:1903811	CHEBI:58048
GO:1903812	CHEBI:33384
GO:1903826	CHEBI:32682
GO:1903830	CHEBI:18420
GO:1903840	CHEBI:29242
GO:1903841	CHEBI:29242
GO:1903842	CHEBI:48597
GO:1903843	CHEBI:48597
GO:1903875	CHEBI:16827
GO:1903876	CHEBI:28324
GO:1903877	CHEBI:28697
GO:1903878	CHEBI:16973
GO:1903879	CHEBI:28247
GO:1903880	CHEBI:17252
GO:1903924	CHEBI:23965
GO:1903925	CHEBI:33216
GO:1903926	CHEBI:33216
GO:1903927	CHEBI:18407
GO:1903928	CHEBI:18407
GO:1903935	CHEBI:29678
GO:1903936	CHEBI:29678
GO:1903937	CHEBI:28619
GO:1903938	CHEBI:28619
GO:1903962	CHEBI:32395
GO:1903963	CHEBI:32395
GO:1903964	CHEBI:25413
GO:1903965	CHEBI:25413
GO:1903966	CHEBI:25413
GO:1903967	CHEBI:600520
GO:1903968	CHEBI:600520
GO:1903981	CHEBI:77805
GO:1903988	CHEBI:24875
GO:1904010	CHEBI:63933
GO:1904011	CHEBI:63933
GO:1904014	CHEBI:350546
GO:1904015	CHEBI:350546
GO:1904016	CHEBI:80690
GO:1904017	CHEBI:80690
GO:1904044	CHEBI:27584
GO:1904045	CHEBI:27584
GO:1904047	CHEBI:59789
GO:1904067	CHEBI:78812
GO:1904070	CHEBI:79202
GO:1904082	CHEBI:26432
GO:1904101	CHEBI:28498
GO:1904102	CHEBI:28498
GO:1904116	CHEBI:9937
GO:1904117	CHEBI:9937
GO:1904121	CHEBI:57613
GO:1904147	CHEBI:79516
GO:1904148	CHEBI:79516
GO:1904200	CHEBI:16382
GO:1904257	CHEBI:29105
GO:1904271	CHEBI:60039
GO:1904272	CHEBI:57912
GO:1904273	CHEBI:57972
GO:1904307	CHEBI:47781
GO:1904308	CHEBI:47781
GO:1904309	CHEBI:29014
GO:1904310	CHEBI:29014
GO:1904311	CHEBI:49496
GO:1904312	CHEBI:49496
GO:1904313	CHEBI:132297
GO:1904314	CHEBI:132297
GO:1904316	CHEBI:44811
GO:1904317	CHEBI:44811
GO:1904321	CHEBI:42471
GO:1904322	CHEBI:42471
GO:1904334	CHEBI:30413
GO:1904373	CHEBI:156548
GO:1904374	CHEBI:156548
GO:1904383	CHEBI:37586
GO:1904384	CHEBI:37586
GO:1904385	CHEBI:48433
GO:1904386	CHEBI:84144
GO:1904387	CHEBI:84144
GO:1904399	CHEBI:157750
GO:1904400	CHEBI:81567
GO:1904401	CHEBI:81567
GO:1904402	CHEBI:34892
GO:1904403	CHEBI:34892
GO:1904404	CHEBI:16842
GO:1904405	CHEBI:16842
GO:1904408	CHEBI:16796
GO:1904421	CHEBI:28328
GO:1904422	CHEBI:28328
GO:1904447	CHEBI:62501
GO:1904462	CHEBI:52973
GO:1904463	CHEBI:52973
GO:1904473	CHEBI:57504
GO:1904474	CHEBI:57504
GO:1904481	CHEBI:57453
GO:1904482	CHEBI:57453
GO:1904483	CHEBI:67201
GO:1904492	CHEBI:76931
GO:1904493	CHEBI:141005
GO:1904550	CHEBI:32395
GO:1904551	CHEBI:32395
GO:1904555	CHEBI:60039
GO:1904556	CHEBI:57912
GO:1904557	CHEBI:57972
GO:1904558	CHEBI:4470
GO:1904559	CHEBI:4470
GO:1904560	CHEBI:4638
GO:1904561	CHEBI:4638
GO:1904562	CHEBI:57795
GO:1904563	CHEBI:57795
GO:1904565	CHEBI:74544
GO:1904566	CHEBI:74544
GO:1904567	CHEBI:52289
GO:1904568	CHEBI:52289
GO:1904583	CHEBI:51349
GO:1904584	CHEBI:51349
GO:1904585	CHEBI:326268
GO:1904586	CHEBI:326268
GO:1904587	CHEBI:17089
GO:1904588	CHEBI:17089
GO:1904593	CHEBI:26333
GO:1904599	CHEBI:84123
GO:1904610	CHEBI:34317
GO:1904611	CHEBI:34317
GO:1904612	CHEBI:28119
GO:1904613	CHEBI:28119
GO:1904614	CHEBI:17097
GO:1904615	CHEBI:17097
GO:1904619	CHEBI:28262
GO:1904620	CHEBI:28262
GO:1904627	CHEBI:37537
GO:1904628	CHEBI:37537
GO:1904629	CHEBI:35190
GO:1904630	CHEBI:35190
GO:1904631	CHEBI:24278
GO:1904632	CHEBI:24278
GO:1904636	CHEBI:63954
GO:1904637	CHEBI:63954
GO:1904638	CHEBI:27881
GO:1904639	CHEBI:27881
GO:1904640	CHEBI:64558
GO:1904641	CHEBI:39352
GO:1904642	CHEBI:39352
GO:1904643	CHEBI:3962
GO:1904644	CHEBI:3962
GO:1904645	CHEBI:64645
GO:1904646	CHEBI:64645
GO:1904647	CHEBI:28201
GO:1904648	CHEBI:28201
GO:1904659	CHEBI:4167
GO:1904678	CHEBI:2651
GO:1904679	CHEBI:17268
GO:1904680	CHEBI:60466
GO:1904681	CHEBI:34342
GO:1904682	CHEBI:34342
GO:1904767	CHEBI:25646
GO:1904768	CHEBI:17336
GO:1904769	CHEBI:70826
GO:1904772	CHEBI:27385
GO:1904823	CHEBI:26386
GO:1904842	CHEBI:28787
GO:1904843	CHEBI:28787
GO:1904844	CHEBI:58359
GO:1904845	CHEBI:58359
GO:1904880	CHEBI:29919
GO:1904881	CHEBI:29919
GO:1904916	CHEBI:32551
GO:1904917	CHEBI:32682
GO:1904918	CHEBI:57595
GO:1904919	CHEBI:35491
GO:1904926	CHEBI:32372
GO:1904927	CHEBI:32372
GO:1904947	CHEBI:62501
GO:1904952	CHEBI:24689
GO:1904975	CHEBI:22907
GO:1904976	CHEBI:22907
GO:1904981	CHEBI:17306
GO:1904982	CHEBI:17992
GO:1904983	CHEBI:57305
GO:1905004	CHEBI:38184
GO:1905011	CHEBI:43474
GO:1905039	CHEBI:29067
GO:1905092	CHEBI:4629
GO:1905093	CHEBI:4629
GO:1905108	CHEBI:16750
GO:1905119	CHEBI:5613
GO:1905120	CHEBI:5613
GO:1905130	CHEBI:192797
GO:1905131	CHEBI:192797
GO:1905135	CHEBI:57586
GO:1905136	CHEBI:57861
GO:1905144	CHEBI:15355
GO:1905145	CHEBI:15355
GO:1905200	CHEBI:24250
GO:1905201	CHEBI:24250
GO:1905217	CHEBI:40968
GO:1905218	CHEBI:40968
GO:1905225	CHEBI:35940
GO:1905229	CHEBI:35940
GO:1905230	CHEBI:28093
GO:1905231	CHEBI:28093
GO:1905232	CHEBI:29985
GO:1905233	CHEBI:57871
GO:1905234	CHEBI:57871
GO:1905235	CHEBI:57694
GO:1905236	CHEBI:57694
GO:1905237	CHEBI:4031
GO:1905238	CHEBI:4031
GO:1905242	CHEBI:533015
GO:1905243	CHEBI:533015
GO:1905265	CHEBI:57289
GO:1905266	CHEBI:57289
GO:1905307	CHEBI:6923
GO:1905308	CHEBI:6923
GO:1905329	CHEBI:84410
GO:1905344	CHEBI:26333
GO:1905372	CHEBI:73202
GO:1905373	CHEBI:73202
GO:1905374	CHEBI:58065
GO:1905375	CHEBI:58065
GO:1905377	CHEBI:4139
GO:1905378	CHEBI:4139
GO:1905387	CHEBI:17579
GO:1905388	CHEBI:17579
GO:1905389	CHEBI:57461
GO:1905390	CHEBI:57461
GO:1905395	CHEBI:47916
GO:1905396	CHEBI:47916
GO:1905429	CHEBI:57305
GO:1905430	CHEBI:57305
GO:1905431	CHEBI:48041
GO:1905439	CHEBI:62065
GO:1905440	CHEBI:62065
GO:1905441	CHEBI:58422
GO:1905442	CHEBI:58422
GO:1905502	CHEBI:57288
GO:1905544	CHEBI:57844
GO:1905546	CHEBI:26004
GO:1905572	CHEBI:73110
GO:1905573	CHEBI:73110
GO:1905574	CHEBI:78485
GO:1905575	CHEBI:84118
GO:1905576	CHEBI:88229
GO:1905577	CHEBI:87792
GO:1905582	CHEBI:37684
GO:1905583	CHEBI:37684
GO:1905594	CHEBI:27881
GO:1905630	CHEBI:5445
GO:1905631	CHEBI:5445
GO:1905640	CHEBI:15343
GO:1905641	CHEBI:15343
GO:1905647	CHEBI:26271
GO:1905711	CHEBI:57613
GO:1905712	CHEBI:57613
GO:1905794	CHEBI:60255
GO:1905795	CHEBI:60255
GO:1905834	CHEBI:26446
GO:1905835	CHEBI:26446
GO:1905836	CHEBI:36615
GO:1905837	CHEBI:36615
GO:1905841	CHEBI:78741
GO:1905842	CHEBI:78741
GO:1905887	CHEBI:44800
GO:1905948	CHEBI:57746
GO:1905960	CHEBI:134269
GO:1990034	CHEBI:29108
GO:1990036	CHEBI:29108
GO:1990050	CHEBI:57739
GO:1990052	CHEBI:18059
GO:1990054	CHEBI:72564
GO:1990080	CHEBI:225237
GO:1990081	CHEBI:58389
GO:1990239	CHEBI:26764
GO:1990379	CHEBI:18059
GO:1990387	CHEBI:78257
GO:1990458	CHEBI:35371
GO:1990461	CHEBI:24875
GO:1990519	CHEBI:26441
GO:1990536	CHEBI:58702
GO:1990539	CHEBI:28757
GO:1990540	CHEBI:29035
GO:1990543	CHEBI:59789
GO:1990544	CHEBI:30616
GO:1990545	CHEBI:58937
GO:1990546	CHEBI:35753
GO:1990547	CHEBI:43474
GO:1990548	CHEBI:57692
GO:1990549	CHEBI:13389
GO:1990550	CHEBI:16810
GO:1990551	CHEBI:57499
GO:1990553	CHEBI:58243
GO:1990554	CHEBI:58339
GO:1990555	CHEBI:16452
GO:1990556	CHEBI:28107
GO:1990557	CHEBI:16189
GO:1990558	CHEBI:15792
GO:1990559	CHEBI:57287
GO:1990569	CHEBI:57705
GO:1990570	CHEBI:57527
GO:1990573	CHEBI:29103
GO:1990575	CHEBI:46911
GO:1990591	CHEBI:22653
GO:1990616	CHEBI:18420
GO:1990655	CHEBI:85620
GO:1990776	CHEBI:48433
GO:1990784	CHEBI:4705
GO:1990786	CHEBI:4705
GO:1990818	CHEBI:32682
GO:1990880	CHEBI:23378
GO:1990896	CHEBI:36080
GO:1990966	CHEBI:61151;CHEBI:30616
GO:1990976	CHEBI:36080
GO:2000884	CHEBI:17020
GO:2000885	CHEBI:24144
GO:2000886	CHEBI:60938
GO:2000887	CHEBI:28302
GO:2000888	CHEBI:22603
GO:2000889	CHEBI:3523
GO:2000890	CHEBI:3523
GO:2000891	CHEBI:17057
GO:2000892	CHEBI:17057
GO:2000893	CHEBI:3528
GO:2000894	CHEBI:3528
GO:2000895	CHEBI:61266
GO:2000896	CHEBI:28057
GO:2000897	CHEBI:28057
GO:2000899	CHEBI:18233
GO:2000900	CHEBI:23456
GO:2000901	CHEBI:23456
GO:2000902	CHEBI:62563
GO:2000903	CHEBI:62563
GO:2001057	CHEBI:62764
GO:2001059	CHEBI:17837
GO:2001060	CHEBI:59955
GO:2001061	CHEBI:59955
GO:2001062	CHEBI:37166
GO:2001063	CHEBI:17020
GO:2001064	CHEBI:62563
GO:2001065	CHEBI:28808
GO:2001066	CHEBI:28057
GO:2001067	CHEBI:27941
GO:2001068	CHEBI:28427
GO:2001069	CHEBI:28087
GO:2001070	CHEBI:28017
GO:2001071	CHEBI:62010
GO:2001072	CHEBI:27680
GO:2001073	CHEBI:23456
GO:2001077	CHEBI:18504
GO:2001078	CHEBI:27380
GO:2001079	CHEBI:60239
GO:2001080	CHEBI:57704
GO:2001081	CHEBI:62776
GO:2001082	CHEBI:15443
GO:2001083	CHEBI:22385
GO:2001084	CHEBI:6178
GO:2001085	CHEBI:27569
GO:2001087	CHEBI:1230
GO:2001088	CHEBI:27150
GO:2001089	CHEBI:61993
GO:2001090	CHEBI:62777
GO:2001091	CHEBI:62780
GO:2001092	CHEBI:62781
GO:2001093	CHEBI:60187
GO:2001094	CHEBI:62783
GO:2001095	CHEBI:62785
GO:2001096	CHEBI:3528
GO:2001097	CHEBI:55514
GO:2001098	CHEBI:50126
GO:2001099	CHEBI:28460
GO:2001100	CHEBI:35369
GO:2001101	CHEBI:62006
GO:2001102	CHEBI:35368
GO:2001103	CHEBI:27445
GO:2001104	CHEBI:53463
GO:2001105	CHEBI:62010
GO:2001116	CHEBI:37669
GO:2001118	CHEBI:26914
GO:2001119	CHEBI:58151
GO:2001120	CHEBI:58151
GO:2001121	CHEBI:57922
GO:2001122	CHEBI:62010
GO:2001123	CHEBI:62010
GO:2001142	CHEBI:32544
GO:2001143	CHEBI:18123
GO:2001147	CHEBI:22990
GO:2001227	CHEBI:58192
GO:2001289	CHEBI:57957
GO:2001291	CHEBI:57871
GO:2001292	CHEBI:57871
GO:2001293	CHEBI:57384
GO:2001294	CHEBI:57384
GO:2001295	CHEBI:57384
GO:2001301	CHEBI:6497
GO:2001302	CHEBI:67026
GO:2001303	CHEBI:67026
GO:2001304	CHEBI:67031
GO:2001306	CHEBI:67031
GO:2001307	CHEBI:51149
GO:2001309	CHEBI:5385
GO:2001310	CHEBI:5385
GO:2001311	CHEBI:60815
GO:2001312	CHEBI:60815
GO:2001315	CHEBI:58709
GO:2001317	CHEBI:43572
GO:7770002	CHEBI:17996;CHEBI:28938;CHEBI:29101
GO:7770026	CHEBI:58100
GO:7770027	CHEBI:133775
GO:7770033	CHEBI:58025
GO:7770057	CHEBI:23378
GO:7770072	CHEBI:67208
